Client Order ID,Instrument,Side,Quantity,Price
aa951,Rose,1,880,62
aa952,Orchid,1,220,5
aa953,Tulip,1,270,44
aa954,Lavender,1,390,37
aa955,Orchid,2,330,18
aa956,Tulip,1,250,48
aa957,Lotus,1,530,46
aa958,Orchid,1,770,48
aa959,Lavender,1,910,44
aa960,Rose,2,280,65
aa961,Tulip,1,740,14
aa962,Orchid,1,30,70
aa963,Tulip,1,290,99
aa964,Tulip,2,190,77
aa965,Orchid,1,290,34
aa966,Orchid,2,50,99
aa967,Tulip,2,750,8
aa968,Lavender,1,420,43
aa969,Tulip,1,660,14
aa970,Lotus,2,280,91
aa971,Rose,2,260,18
aa972,Rose,1,530,83
aa973,Rose,2,140,21
aa974,Rose,1,650,88
aa975,Orchid,1,460,88
aa976,Tulip,2,320,86
aa977,Orchid,2,920,88
aa978,Lotus,1,800,92
aa979,Orchid,2,670,50
aa980,Tulip,2,990,55
aa981,Orchid,1,540,45
aa982,Lavender,1,490,57
aa983,Rose,2,960,26
aa984,Tulip,2,180,20
aa985,Rose,1,990,5
aa986,Lotus,1,150,99
aa987,Tulip,1,780,22
aa988,Tulip,2,100,2
aa989,Lotus,2,900,75
aa990,Lotus,1,590,4
aa991,Tulip,1,880,7
aa992,Tulip,1,260,67
aa993,Lotus,2,110,69
aa994,Lavender,2,750,18
aa995,Lavender,1,780,95
aa996,Rose,1,130,43
aa997,Rose,1,620,47
aa998,Rose,1,880,86
aa999,Lavender,2,190,72
aa1000,Rose,1,210,13
aa1001,Rose,1,190,68
aa1002,Lavender,2,790,74
aa1003,Lavender,1,780,36
aa1004,Rose,2,60,45
aa1005,Lavender,1,30,79
aa1006,Rose,1,310,32
aa1007,Lotus,2,790,20
aa1008,Lavender,2,620,13
aa1009,Lavender,2,740,18
aa1010,Rose,2,580,48
aa1011,Orchid,1,980,44
aa1012,Rose,1,950,59
aa1013,Lavender,1,480,50
aa1014,Orchid,1,130,50
aa1015,Lotus,1,430,0
aa1016,Rose,2,770,83
aa1017,Tulip,2,520,17
aa1018,Orchid,2,700,96
aa1019,Rose,1,910,72
aa1020,Lavender,2,350,44
aa1021,Lavender,1,940,66
aa1022,Lavender,1,570,3
aa1023,Lavender,2,940,20
aa1024,Lotus,1,540,13
aa1025,Orchid,2,10,8
aa1026,Lavender,1,860,39
aa1027,Orchid,2,610,10
aa1028,Lotus,1,200,62
aa1029,Rose,1,920,87
aa1030,Rose,2,230,75
aa1031,Orchid,1,690,76
aa1032,Tulip,2,40,21
aa1033,Lotus,1,20,66
aa1034,Orchid,1,440,45
aa1035,Lotus,2,380,59
aa1036,Orchid,2,260,55
aa1037,Lotus,2,800,80
aa1038,Rose,2,630,94
aa1039,Orchid,2,890,69
aa1040,Tulip,1,120,60
aa1041,Lotus,2,950,32
aa1042,Tulip,1,40,23
aa1043,Rose,1,660,5
aa1044,Rose,1,980,24
aa1045,Orchid,2,760,50
aa1046,Rose,2,810,33
aa1047,Lavender,2,800,20
aa1048,Tulip,2,220,3
aa1049,Orchid,2,50,55
aa1050,Tulip,1,670,71
aa1051,Lotus,1,960,4
aa1052,Lotus,2,630,10
aa1053,Lotus,1,110,77
aa1054,Lotus,2,800,25
aa1055,Rose,1,20,74
aa1056,Lavender,1,950,63
aa1057,Orchid,1,840,30
aa1058,Orchid,1,500,95
aa1059,Lavender,1,80,86
aa1060,Rose,2,980,48
aa1061,Tulip,2,880,77
aa1062,Lavender,1,740,6
aa1063,Lavender,2,600,18
aa1064,Tulip,2,350,81
aa1065,Tulip,1,420,62
aa1066,Tulip,1,630,47
aa1067,Lotus,2,10,59
aa1068,Lotus,2,960,29
aa1069,Lotus,2,690,52
aa1070,Lotus,1,900,42
aa1071,Lotus,1,820,30
aa1072,Lavender,2,370,91
aa1073,Lotus,2,380,92
aa1074,Lavender,1,290,26
aa1075,Rose,2,20,12
aa1076,Rose,1,840,51
aa1077,Rose,1,850,17
aa1078,Tulip,2,240,39
aa1079,Rose,1,480,17
aa1080,Lavender,1,670,29
aa1081,Orchid,2,910,15
aa1082,Lotus,1,850,91
aa1083,Orchid,2,130,54
aa1084,Rose,1,510,22
aa1085,Tulip,1,860,5
aa1086,Orchid,2,420,35
aa1087,Lavender,2,440,3
aa1088,Rose,1,610,95
aa1089,Lotus,2,570,80
aa1090,Rose,1,560,88
aa1091,Rose,1,290,99
aa1092,Lavender,1,190,95
aa1093,Orchid,1,240,68
aa1094,Orchid,2,110,97
aa1095,Orchid,1,380,69
aa1096,Lotus,2,390,46
aa1097,Tulip,2,320,96
aa1098,Rose,2,80,88
aa1099,Tulip,2,370,59
aa1100,Rose,1,490,20
aa1101,Lavender,1,540,36
aa1102,Rose,1,880,46
aa1103,Rose,1,980,97
aa1104,Lotus,1,770,16
aa1105,Lotus,1,190,89
aa1106,Lotus,2,630,4
aa1107,Lavender,2,970,30
aa1108,Orchid,1,680,18
aa1109,Lavender,2,730,19
aa1110,Rose,1,770,59
aa1111,Orchid,2,830,66
aa1112,Rose,2,810,63
aa1113,Orchid,2,140,45
aa1114,Tulip,1,170,75
aa1115,Lavender,1,580,45
aa1116,Lotus,1,60,16
aa1117,Lavender,2,340,13
aa1118,Lavender,1,130,31
aa1119,Tulip,2,130,49
aa1120,Tulip,2,220,55
aa1121,Tulip,2,990,15
aa1122,Lavender,2,400,48
aa1123,Orchid,1,480,56
aa1124,Lotus,1,260,91
aa1125,Tulip,1,710,84
aa1126,Tulip,2,280,9
aa1127,Orchid,2,210,69
aa1128,Tulip,1,320,38
aa1129,Orchid,2,740,88
aa1130,Lotus,2,640,86
aa1131,Tulip,2,710,71
aa1132,Lavender,1,300,86
aa1133,Lotus,1,540,88
aa1134,Tulip,2,740,49
aa1135,Rose,1,380,24
aa1136,Lavender,1,100,17
aa1137,Rose,1,420,34
aa1138,Lotus,2,690,62
aa1139,Orchid,2,970,59
aa1140,Orchid,2,30,87
aa1141,Lavender,1,60,11
aa1142,Lotus,1,150,6
aa1143,Orchid,2,390,61
aa1144,Lotus,1,800,83
aa1145,Orchid,2,110,37
aa1146,Lavender,1,440,3
aa1147,Rose,2,480,62
aa1148,Tulip,1,910,90
aa1149,Lotus,2,690,42
aa1150,Tulip,2,830,36
aa1151,Lotus,2,290,71
aa1152,Tulip,1,270,55
aa1153,Lavender,2,490,29
aa1154,Rose,2,100,14
aa1155,Tulip,1,450,60
aa1156,Tulip,2,870,76
aa1157,Rose,1,510,43
aa1158,Lavender,1,530,28
aa1159,Rose,1,940,25
aa1160,Lotus,1,460,74
aa1161,Lavender,1,680,83
aa1162,Lavender,2,830,7
aa1163,Orchid,2,650,29
aa1164,Rose,1,780,54
aa1165,Tulip,1,540,52
aa1166,Tulip,2,490,63
aa1167,Tulip,2,650,46
aa1168,Lavender,2,750,18
aa1169,Lotus,2,660,44
aa1170,Lavender,1,740,76
aa1171,Orchid,1,900,56
aa1172,Orchid,2,820,32
aa1173,Tulip,1,110,65
aa1174,Lotus,2,510,1
aa1175,Lavender,2,440,12
aa1176,Tulip,1,720,88
aa1177,Lotus,1,430,48
aa1178,Orchid,1,420,47
aa1179,Rose,2,410,90
aa1180,Orchid,2,670,46
aa1181,Tulip,2,960,81
aa1182,Tulip,1,830,1
aa1183,Tulip,1,840,44
aa1184,Tulip,1,370,24
aa1185,Lavender,1,380,17
aa1186,Rose,1,150,41
aa1187,Rose,2,410,18
aa1188,Orchid,1,780,99
aa1189,Lotus,2,560,73
aa1190,Orchid,2,90,22
aa1191,Lotus,2,960,49
aa1192,Rose,2,220,53
aa1193,Tulip,1,230,18
aa1194,Tulip,1,80,21
aa1195,Lavender,2,600,88
aa1196,Orchid,2,810,2
aa1197,Rose,1,410,68
aa1198,Tulip,1,60,90
aa1199,Tulip,2,480,45
aa1200,Lavender,1,950,28
aa1201,Tulip,2,50,4
aa1202,Tulip,1,950,40
aa1203,Lotus,2,330,10
aa1204,Lavender,1,630,30
aa1205,Lavender,2,50,68
aa1206,Lotus,2,100,52
aa1207,Rose,1,460,7
aa1208,Tulip,2,260,8
aa1209,Tulip,1,490,50
aa1210,Lavender,1,360,62
aa1211,Rose,1,180,81
aa1212,Lavender,1,800,79
aa1213,Tulip,2,700,58
aa1214,Lavender,2,370,73
aa1215,Rose,2,610,94
aa1216,Orchid,1,890,38
aa1217,Lotus,1,250,11
aa1218,Rose,1,730,32
aa1219,Lotus,2,980,70
aa1220,Rose,1,880,30
aa1221,Lotus,2,140,72
aa1222,Lotus,2,310,34
aa1223,Orchid,1,690,57
aa1224,Tulip,1,550,5
aa1225,Lavender,2,280,14
aa1226,Rose,2,840,93
aa1227,Rose,2,830,38
aa1228,Tulip,2,860,20
aa1229,Orchid,2,520,38
aa1230,Lavender,1,890,53
aa1231,Orchid,1,580,54
aa1232,Lavender,1,820,96
aa1233,Orchid,2,940,19
aa1234,Rose,1,960,96
aa1235,Lavender,1,620,5
aa1236,Orchid,1,100,43
aa1237,Lotus,1,160,1
aa1238,Rose,2,560,61
aa1239,Orchid,1,860,35
aa1240,Rose,1,530,91
aa1241,Lotus,2,840,78
aa1242,Lotus,2,870,46
aa1243,Tulip,1,380,86
aa1244,Orchid,1,790,0
aa1245,Tulip,2,480,98
aa1246,Tulip,1,60,52
aa1247,Lotus,2,550,85
aa1248,Lotus,2,830,64
aa1249,Lavender,1,30,12
aa1250,Tulip,2,90,0
aa1251,Tulip,2,880,93
aa1252,Tulip,1,250,96
aa1253,Lavender,2,160,40
aa1254,Lavender,2,900,61
aa1255,Tulip,2,360,48
aa1256,Rose,2,90,60
aa1257,Orchid,1,620,24
aa1258,Orchid,2,440,17
aa1259,Tulip,1,520,26
aa1260,Lavender,1,970,97
aa1261,Lavender,2,390,36
aa1262,Tulip,2,650,13
aa1263,Lavender,1,430,82
aa1264,Rose,2,380,49
aa1265,Lotus,2,10,83
aa1266,Tulip,2,400,81
aa1267,Orchid,2,260,12
aa1268,Lotus,2,290,73
aa1269,Orchid,1,630,68
aa1270,Tulip,1,310,37
aa1271,Tulip,1,550,86
aa1272,Lotus,2,640,13
aa1273,Lavender,2,300,16
aa1274,Orchid,1,710,65
aa1275,Lotus,1,840,98
aa1276,Tulip,1,830,13
aa1277,Lotus,2,470,69
aa1278,Lotus,1,780,92
aa1279,Lotus,2,900,24
aa1280,Tulip,1,900,85
aa1281,Tulip,2,590,52
aa1282,Lotus,1,770,86
aa1283,Tulip,2,360,73
aa1284,Lavender,1,500,81
aa1285,Rose,1,860,84
aa1286,Lotus,1,560,77
aa1287,Lotus,2,640,80
aa1288,Rose,2,750,39
aa1289,Tulip,2,540,87
aa1290,Tulip,2,860,78
aa1291,Rose,2,650,40
aa1292,Orchid,2,110,36
aa1293,Lotus,1,810,92
aa1294,Rose,2,130,89
aa1295,Lotus,1,520,47
aa1296,Rose,2,920,46
aa1297,Lotus,1,240,7
aa1298,Tulip,1,360,19
aa1299,Rose,2,890,74
aa1300,Rose,2,460,72
aa1301,Lotus,2,120,31
aa1302,Lotus,2,440,3
aa1303,Lavender,2,510,63
aa1304,Lavender,1,660,37
aa1305,Lavender,1,760,37
aa1306,Lotus,1,350,36
aa1307,Lotus,2,520,71
aa1308,Orchid,1,360,5
aa1309,Tulip,1,510,20
aa1310,Orchid,2,830,30
aa1311,Rose,1,160,4
aa1312,Orchid,1,60,11
aa1313,Lavender,2,870,26
aa1314,Lavender,2,170,58
aa1315,Lavender,2,260,5
aa1316,Lotus,2,190,37
aa1317,Lotus,1,70,28
aa1318,Orchid,2,520,17
aa1319,Lavender,2,150,58
aa1320,Lotus,2,840,83
aa1321,Rose,2,490,53
aa1322,Rose,2,770,67
aa1323,Lavender,1,590,74
aa1324,Orchid,1,600,19
aa1325,Tulip,1,680,51
aa1326,Rose,1,100,27
aa1327,Lotus,2,970,28
aa1328,Lotus,1,350,51
aa1329,Orchid,2,390,87
aa1330,Tulip,2,350,92
aa1331,Rose,2,940,71
aa1332,Lavender,2,360,95
aa1333,Orchid,1,710,31
aa1334,Lotus,2,360,86
aa1335,Orchid,2,670,60
aa1336,Lotus,1,460,0
aa1337,Lavender,2,800,30
aa1338,Lotus,1,550,53
aa1339,Lavender,2,550,4
aa1340,Tulip,1,430,100
aa1341,Tulip,1,70,75
aa1342,Orchid,2,150,16
aa1343,Rose,2,120,43
aa1344,Tulip,1,590,10
aa1345,Rose,1,910,33
aa1346,Lavender,2,460,3
aa1347,Lotus,2,320,14
aa1348,Lotus,2,280,6
aa1349,Lavender,2,470,36
aa1350,Orchid,1,190,3
aa1351,Rose,2,720,33
aa1352,Rose,1,360,7
aa1353,Lavender,2,330,89
aa1354,Lotus,2,730,50
aa1355,Tulip,1,300,97
aa1356,Tulip,2,800,61
aa1357,Lotus,2,540,50
aa1358,Lavender,1,60,39
aa1359,Orchid,1,10,35
aa1360,Rose,2,180,88
aa1361,Lotus,1,640,30
aa1362,Lavender,1,330,66
aa1363,Rose,2,170,4
aa1364,Tulip,2,410,25
aa1365,Orchid,1,570,92
aa1366,Lotus,1,160,78
aa1367,Lavender,1,890,85
aa1368,Rose,2,800,37
aa1369,Lavender,1,570,78
aa1370,Rose,2,780,39
aa1371,Tulip,1,170,99
aa1372,Tulip,2,660,29
aa1373,Lotus,2,830,25
aa1374,Lavender,2,280,24
aa1375,Rose,2,890,30
aa1376,Rose,2,240,74
aa1377,Lavender,1,560,5
aa1378,Lotus,2,410,66
aa1379,Lotus,2,810,45
aa1380,Rose,1,380,35
aa1381,Lotus,2,40,32
aa1382,Orchid,2,250,75
aa1383,Lotus,1,340,5
aa1384,Rose,1,560,45
aa1385,Rose,1,20,50
aa1386,Rose,2,580,1
aa1387,Lavender,2,930,92
aa1388,Lotus,1,670,84
aa1389,Tulip,1,640,55
aa1390,Orchid,1,340,12
aa1391,Tulip,1,430,58
aa1392,Rose,1,950,58
aa1393,Lavender,1,240,54
aa1394,Lotus,2,550,89
aa1395,Rose,2,730,47
aa1396,Orchid,1,560,93
aa1397,Orchid,2,950,88
aa1398,Orchid,1,240,84
aa1399,Lotus,1,140,30
aa1400,Lotus,1,60,77
aa1401,Rose,2,710,9
aa1402,Tulip,2,40,100
aa1403,Orchid,2,890,42
aa1404,Lavender,1,270,88
aa1405,Orchid,1,230,99
aa1406,Lavender,1,610,73
aa1407,Lavender,1,440,11
aa1408,Tulip,1,700,89
aa1409,Orchid,1,590,66
aa1410,Tulip,2,860,33
aa1411,Tulip,2,420,81
aa1412,Tulip,2,490,8
aa1413,Lotus,1,200,40
aa1414,Lotus,2,300,21
aa1415,Rose,2,500,64
aa1416,Rose,1,60,8
aa1417,Tulip,2,480,40
aa1418,Orchid,2,760,34
aa1419,Tulip,1,590,40
aa1420,Orchid,2,840,44
aa1421,Rose,1,50,14
aa1422,Tulip,1,280,77
aa1423,Rose,2,680,8
aa1424,Lavender,2,650,27
aa1425,Tulip,1,260,42
aa1426,Lotus,1,690,26
aa1427,Lavender,1,940,94
aa1428,Rose,1,10,83
aa1429,Tulip,2,730,77
aa1430,Lavender,2,210,71
aa1431,Tulip,1,240,100
aa1432,Tulip,1,620,62
aa1433,Tulip,2,190,40
aa1434,Lavender,1,190,48
aa1435,Tulip,2,220,89
aa1436,Lotus,1,460,90
aa1437,Rose,1,350,66
aa1438,Rose,2,370,77
aa1439,Orchid,2,850,46
aa1440,Lotus,1,920,46
aa1441,Orchid,2,290,18
aa1442,Lotus,2,280,88
aa1443,Tulip,1,470,95
aa1444,Orchid,2,150,37
aa1445,Lotus,1,590,82
aa1446,Lavender,2,370,28
aa1447,Rose,2,300,42
aa1448,Lavender,2,180,1
aa1449,Orchid,2,430,9
aa1450,Lavender,2,170,54
aa1451,Orchid,2,920,34
aa1452,Lavender,2,820,87
aa1453,Tulip,1,180,41
aa1454,Tulip,1,790,92
aa1455,Orchid,2,150,80
aa1456,Lotus,1,930,24
aa1457,Orchid,2,540,85
aa1458,Tulip,1,170,100
aa1459,Lotus,1,980,10
aa1460,Rose,2,710,90
aa1461,Tulip,1,410,61
aa1462,Lavender,1,200,31
aa1463,Lotus,2,390,87
aa1464,Rose,2,960,27
aa1465,Lavender,2,830,80
aa1466,Lotus,2,670,75
aa1467,Orchid,1,740,46
aa1468,Rose,2,750,53
aa1469,Orchid,1,730,12
aa1470,Lavender,1,840,73
aa1471,Lotus,2,930,19
aa1472,Orchid,2,860,0
aa1473,Rose,1,170,78
aa1474,Rose,1,10,66
aa1475,Lavender,2,710,62
aa1476,Orchid,2,530,89
aa1477,Orchid,1,700,40
aa1478,Lavender,1,850,62
aa1479,Orchid,1,480,100
aa1480,Tulip,1,660,77
aa1481,Lavender,2,480,86
aa1482,Rose,1,740,73
aa1483,Tulip,2,700,36
aa1484,Rose,1,600,49
aa1485,Rose,1,660,56
aa1486,Orchid,1,130,93
aa1487,Tulip,1,860,80
aa1488,Orchid,2,550,90
aa1489,Rose,2,640,64
aa1490,Lotus,1,830,83
aa1491,Tulip,2,370,5
aa1492,Lavender,2,820,37
aa1493,Lavender,2,220,33
aa1494,Orchid,1,780,85
aa1495,Orchid,1,940,99
aa1496,Tulip,2,890,41
aa1497,Rose,2,830,34
aa1498,Lotus,1,290,39
aa1499,Tulip,2,350,24
aa1500,Tulip,2,860,5
aa1501,Tulip,2,840,6
aa1502,Rose,2,670,89
aa1503,Tulip,2,790,78
aa1504,Orchid,2,460,66
aa1505,Tulip,2,140,19
aa1506,Tulip,1,200,13
aa1507,Rose,2,740,54
aa1508,Lotus,2,530,6
aa1509,Orchid,1,330,44
aa1510,Lavender,1,210,72
aa1511,Tulip,1,810,74
aa1512,Orchid,2,800,94
aa1513,Tulip,1,630,63
aa1514,Tulip,2,110,68
aa1515,Orchid,1,820,18
aa1516,Lavender,2,520,63
aa1517,Orchid,1,540,82
aa1518,Rose,2,620,8
aa1519,Lotus,1,930,49
aa1520,Orchid,1,910,32
aa1521,Lotus,2,270,82
aa1522,Rose,1,420,79
aa1523,Orchid,2,720,3
aa1524,Tulip,2,100,89
aa1525,Lavender,2,920,83
aa1526,Tulip,1,250,16
aa1527,Tulip,2,380,83
aa1528,Rose,1,610,20
aa1529,Orchid,2,780,42
aa1530,Lavender,1,30,72
aa1531,Rose,1,630,64
aa1532,Lavender,2,50,44
aa1533,Lotus,2,440,7
aa1534,Lotus,1,760,23
aa1535,Orchid,1,650,66
aa1536,Orchid,1,750,84
aa1537,Lavender,1,820,2
aa1538,Orchid,1,300,12
aa1539,Rose,1,950,36
aa1540,Orchid,2,80,38
aa1541,Orchid,1,980,98
aa1542,Orchid,1,540,18
aa1543,Rose,2,960,2
aa1544,Orchid,1,120,33
aa1545,Lavender,1,980,88
aa1546,Orchid,2,410,48
aa1547,Orchid,2,250,19
aa1548,Lotus,2,410,19
aa1549,Orchid,1,210,25
aa1550,Rose,1,240,71
aa1551,Lotus,2,570,90
aa1552,Tulip,1,190,15
aa1553,Lotus,2,20,78
aa1554,Lotus,2,20,37
aa1555,Orchid,1,130,59
aa1556,Lavender,2,720,52
aa1557,Lotus,1,730,99
aa1558,Orchid,1,140,39
aa1559,Tulip,2,990,10
aa1560,Lotus,1,60,35
aa1561,Orchid,1,730,65
aa1562,Lavender,1,90,89
aa1563,Lavender,1,10,75
aa1564,Rose,2,400,98
aa1565,Lotus,1,560,40
aa1566,Lavender,2,440,74
aa1567,Lavender,1,200,96
aa1568,Lotus,1,310,5
aa1569,Orchid,1,190,79
aa1570,Orchid,2,220,33
aa1571,Tulip,1,660,37
aa1572,Tulip,1,240,70
aa1573,Rose,1,430,31
aa1574,Tulip,2,180,34
aa1575,Tulip,1,710,54
aa1576,Lavender,2,160,91
aa1577,Lotus,1,720,21
aa1578,Rose,1,680,67
aa1579,Rose,2,530,72
aa1580,Rose,2,100,90
aa1581,Lavender,2,420,69
aa1582,Orchid,1,750,34
aa1583,Tulip,2,170,71
aa1584,Lotus,1,550,53
aa1585,Rose,1,460,76
aa1586,Lotus,1,750,31
aa1587,Rose,2,280,39
aa1588,Lotus,2,170,65
aa1589,Lavender,2,890,100
aa1590,Orchid,1,90,6
aa1591,Lotus,1,680,7
aa1592,Lotus,1,360,81
aa1593,Tulip,2,300,85
aa1594,Lotus,1,430,59
aa1595,Tulip,2,310,48
aa1596,Orchid,2,900,58
aa1597,Lavender,1,170,15
aa1598,Lavender,2,230,11
aa1599,Lotus,1,110,29
aa1600,Tulip,2,370,34
aa1601,Lavender,1,780,15
aa1602,Rose,1,460,97
aa1603,Orchid,1,680,76
aa1604,Orchid,1,250,95
aa1605,Lotus,1,710,99
aa1606,Orchid,1,930,49
aa1607,Orchid,1,310,48
aa1608,Lavender,1,350,93
aa1609,Rose,1,260,81
aa1610,Lotus,1,120,96
aa1611,Rose,1,960,44
aa1612,Lavender,1,350,43
aa1613,Tulip,2,670,95
aa1614,Lavender,1,540,31
aa1615,Lotus,1,280,39
aa1616,Rose,1,690,3
aa1617,Tulip,1,640,61
aa1618,Lotus,2,10,44
aa1619,Tulip,2,70,32
aa1620,Lotus,2,10,76
aa1621,Orchid,2,980,99
aa1622,Orchid,2,90,62
aa1623,Rose,1,580,86
aa1624,Rose,1,770,79
aa1625,Rose,2,520,16
aa1626,Tulip,1,750,18
aa1627,Tulip,1,560,16
aa1628,Lotus,2,310,87
aa1629,Lavender,2,800,58
aa1630,Lavender,1,220,4
aa1631,Lavender,1,150,98
aa1632,Orchid,1,380,1
aa1633,Lavender,2,790,70
aa1634,Tulip,1,370,93
aa1635,Lavender,2,990,80
aa1636,Lavender,1,640,1
aa1637,Lotus,2,670,87
aa1638,Tulip,1,790,44
aa1639,Orchid,1,300,100
aa1640,Rose,2,500,17
aa1641,Lavender,1,90,30
aa1642,Tulip,1,630,67
aa1643,Lavender,2,60,80
aa1644,Rose,2,520,30
aa1645,Orchid,2,60,70
aa1646,Lotus,2,350,78
aa1647,Lavender,1,480,17
aa1648,Rose,2,380,82
aa1649,Tulip,1,220,26
aa1650,Lotus,1,160,67
aa1651,Rose,1,780,34
aa1652,Orchid,1,840,18
aa1653,Lotus,2,400,12
aa1654,Tulip,1,620,80
aa1655,Orchid,2,190,25
aa1656,Lavender,2,490,11
aa1657,Orchid,1,850,43
aa1658,Lotus,1,680,90
aa1659,Tulip,2,960,50
aa1660,Lotus,2,760,52
aa1661,Orchid,2,200,97
aa1662,Lotus,2,910,33
aa1663,Lavender,2,310,39
aa1664,Rose,1,740,88
aa1665,Lotus,2,170,53
aa1666,Rose,1,800,12
aa1667,Rose,1,360,78
aa1668,Lavender,1,350,57
aa1669,Rose,2,300,75
aa1670,Tulip,1,790,64
aa1671,Rose,2,170,91
aa1672,Lavender,2,30,89
aa1673,Tulip,2,710,66
aa1674,Rose,1,580,6
aa1675,Lavender,1,750,0
aa1676,Lavender,2,950,79
aa1677,Rose,1,340,54
aa1678,Rose,1,940,26
aa1679,Orchid,2,100,37
aa1680,Lotus,2,540,75
aa1681,Orchid,1,460,62
aa1682,Lavender,1,300,27
aa1683,Orchid,2,290,29
aa1684,Rose,2,480,53
aa1685,Lotus,2,890,51
aa1686,Lotus,1,810,95
aa1687,Orchid,1,290,50
aa1688,Tulip,1,680,29
aa1689,Orchid,2,450,56
aa1690,Lavender,1,170,78
aa1691,Lavender,1,130,45
aa1692,Lavender,2,640,82
aa1693,Lavender,2,920,51
aa1694,Orchid,2,170,70
aa1695,Rose,2,990,73
aa1696,Orchid,1,620,87
aa1697,Rose,1,260,21
aa1698,Tulip,2,420,97
aa1699,Rose,2,150,10
aa1700,Tulip,1,760,79
aa1701,Rose,2,400,78
aa1702,Lavender,2,970,100
aa1703,Orchid,2,950,32
aa1704,Rose,2,590,87
aa1705,Lavender,2,30,52
aa1706,Rose,2,50,78
aa1707,Rose,2,760,84
aa1708,Orchid,1,660,46
aa1709,Tulip,1,370,64
aa1710,Rose,1,680,11
aa1711,Lavender,1,350,44
aa1712,Orchid,1,120,15
aa1713,Lotus,2,200,73
aa1714,Rose,1,350,16
aa1715,Tulip,1,40,82
aa1716,Lavender,2,770,30
aa1717,Tulip,1,720,75
aa1718,Rose,2,390,82
aa1719,Rose,1,550,6
aa1720,Lotus,1,700,80
aa1721,Lotus,2,830,14
aa1722,Orchid,1,40,46
aa1723,Orchid,1,760,23
aa1724,Rose,2,490,18
aa1725,Orchid,1,410,91
aa1726,Lavender,1,980,9
aa1727,Lotus,1,890,6
aa1728,Orchid,2,550,23
aa1729,Rose,2,400,79
aa1730,Tulip,1,560,35
aa1731,Rose,2,620,24
aa1732,Tulip,1,210,47
aa1733,Lavender,1,150,91
aa1734,Orchid,2,660,85
aa1735,Orchid,2,780,17
aa1736,Tulip,1,580,53
aa1737,Rose,2,60,99
aa1738,Lotus,1,240,68
aa1739,Lotus,2,420,47
aa1740,Lotus,2,200,8
aa1741,Orchid,1,730,85
aa1742,Orchid,2,190,54
aa1743,Lavender,1,140,77
aa1744,Orchid,2,260,63
aa1745,Orchid,1,780,77
aa1746,Orchid,1,70,6
aa1747,Orchid,1,390,15
aa1748,Orchid,2,170,65
aa1749,Rose,1,540,12
aa1750,Tulip,2,800,78
aa1751,Lotus,1,770,85
aa1752,Rose,2,110,52
aa1753,Orchid,2,220,8
aa1754,Orchid,2,100,22
aa1755,Orchid,2,440,82
aa1756,Orchid,1,490,61
aa1757,Orchid,2,950,61
aa1758,Lavender,2,360,68
aa1759,Lotus,2,640,90
aa1760,Rose,1,290,61
aa1761,Rose,2,140,33
aa1762,Rose,2,960,47
aa1763,Rose,2,980,19
aa1764,Tulip,1,710,37
aa1765,Orchid,2,640,13
aa1766,Orchid,2,520,91
aa1767,Tulip,1,680,60
aa1768,Rose,1,940,1
aa1769,Lotus,1,960,55
aa1770,Lotus,1,450,79
aa1771,Lavender,1,300,7
aa1772,Orchid,1,860,93
aa1773,Tulip,1,60,47
aa1774,Tulip,2,500,46
aa1775,Lotus,2,940,88
aa1776,Tulip,2,880,63
aa1777,Lavender,2,470,30
aa1778,Rose,2,820,68
aa1779,Tulip,1,760,75
aa1780,Lavender,1,730,94
aa1781,Tulip,2,730,79
aa1782,Orchid,2,810,27
aa1783,Rose,2,800,60
aa1784,Lotus,1,510,24
aa1785,Tulip,1,630,4
aa1786,Orchid,1,770,25
aa1787,Rose,1,70,88
aa1788,Orchid,2,120,22
aa1789,Lavender,2,890,76
aa1790,Tulip,2,750,1
aa1791,Rose,1,90,0
aa1792,Lotus,2,590,75
aa1793,Tulip,2,460,4
aa1794,Orchid,2,450,92
aa1795,Rose,1,90,96
aa1796,Lavender,1,140,8
aa1797,Lavender,1,730,88
aa1798,Orchid,1,290,85
aa1799,Lotus,2,370,63
aa1800,Orchid,2,440,15
aa1801,Lavender,2,20,22
aa1802,Lotus,2,260,15
aa1803,Rose,1,840,56
aa1804,Rose,2,250,17
aa1805,Rose,2,410,89
aa1806,Lotus,2,830,60
aa1807,Tulip,2,130,78
aa1808,Lotus,2,470,36
aa1809,Tulip,2,440,44
aa1810,Tulip,1,260,1
aa1811,Lotus,2,580,11
aa1812,Lotus,1,850,1
aa1813,Tulip,1,550,23
aa1814,Lavender,1,70,39
aa1815,Orchid,2,180,53
aa1816,Lotus,2,110,17
aa1817,Tulip,2,280,51
aa1818,Rose,2,890,99
aa1819,Lavender,2,140,36
aa1820,Lavender,1,580,12
aa1821,Tulip,2,540,74
aa1822,Tulip,2,600,23
aa1823,Lavender,1,930,85
aa1824,Tulip,1,340,10
aa1825,Orchid,1,970,27
aa1826,Tulip,2,700,65
aa1827,Lavender,2,390,39
aa1828,Tulip,2,620,76
aa1829,Orchid,2,970,18
aa1830,Lavender,1,580,65
aa1831,Tulip,1,920,72
aa1832,Orchid,1,660,93
aa1833,Rose,2,240,74
aa1834,Orchid,1,540,28
aa1835,Rose,1,670,6
aa1836,Orchid,2,70,90
aa1837,Lavender,2,840,10
aa1838,Rose,1,250,23
